,date,team,opponent,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
198,2023-01-23,Fulham,Tottenham Hotspur,BerndLeno,IssaDiop,AntoneeRobinson,KennyTete,TimReam,AndreasPereira,Willian,HarrisonReed,BobbyDeCordova-Reid,JoãoPalhinha,AleksandarMitrovic,HugoLloris,EricDier,BenDavies,CristianRomero,EmersonRoyal,Pierre-EmileHøjbjerg,IvanPerisic,RodrigoBentancur,HarryKane,SonHeung-Min,DejanKulusevski
199,2023-01-22,Leeds United,Brentford,IllanMeslier,RobinKoch,LukeAyling,PascalStruijk,MaximilianWöber,MarcRoca,TylerAdams,WilfriedGnonto,JackHarrison,BrendenAaronson,Rodrigo,DavidRaya,BenMee,KristofferAjer,EthanPinnock,JoshDasilva,ChristianNørgaard,MathiasJensen,MadsRoerslev,RicoHenry,BryanMbeumo,IvanToney
200,2023-01-21,Leicester City,Brighton & Hove Albion,DannyWard,DanielAmartey,TimothyCastagne,LukeThomas,WoutFaes,NampalysMendy,DennisPraet,YouriTielemans,HarveyBarnes,JamieVardy,KiernanDewsbury-Hall,RobertSánchez,LewisDunk,JanPaulvanHecke,PervisEstupiñán,PascalGroß,MoisésCaicedo,AlexisMacAllister,AdamLallana,KaoruMitoma,SollyMarch,DannyWelbeck
201,2023-01-21,Liverpool,Chelsea,Alisson,JoeGomez,JamesMilner,AndrewRobertson,IbrahimaKonaté,Thiago,NabyKeïta,StefanBajcetic,MohamedSalah,CodyGakpo,HarveyElliott,KepaArrizabalaga,TrevohChalobah,ThiagoSilva,BenoîtBadiashile,LewisHall,MarcCucurella,HakimZiyech,Jorginho,ConorGallagher,KaiHavertz,MasonMount
202,2023-01-22,Manchester City,Wolverhampton Wanderers,Ederson,JohnStones,ManuelAkanji,AymericLaporte,RicoLewis,IlkayGündogan,Rodri,KevinDeBruyne,ErlingHaaland,RiyadMahrez,JackGrealish,JoséSá,MaximilianKilman,HugoBueno,NathanCollins,NélsonSemedo,MarioLemina,MatheusNunes,RúbenNeves,RaúlJiménez,AdamaTraoré,HwangHee-Chan
203,2023-01-21,Southampton,Aston Villa,GavinBazunu,KyleWalker-Peters,MohammedSalisu,Lyanco,DujeCaleta-Car,RoméoLavia,SamuelEdozie,IbrahimaDiallo,AdamArmstrong,JamesWard-Prowse,ChéAdams,EmilianoMartínez,AshleyYoung,EzriKonsa,ÁlexMoreno,TyroneMings,DouglasLuiz,BoubacarKamara,JacobRamsey,EmilianoBuendía,OllieWatkins,LeonBailey
204,2023-01-21,West Ham United,Everton,LukaszFabianski,NayefAguerd,KurtZouma,AngeloOgbonna,Emerson,LucasPaquetá,DeclanRice,VladimírCoufal,MichailAntonio,SaïdBenrahma,JarrodBowen,JordanPickford,ConorCoady,JamesTarkowski,YerryMina,AmadouOnana,SéamusColeman,IdrissaGueye,VitaliiMykolenko,DemaraiGray,DominicCalvert-Lewin,AlexIwobi
205,2023-02-04,Aston Villa,Leicester City,EmilianoMartínez,AshleyYoung,LucasDigne,TyroneMings,EzriKonsa,EmilianoBuendía,JacobRamsey,BoubacarKamara,DouglasLuiz,OllieWatkins,LeonBailey,DannyWard,HarrySouttar,WoutFaes,VictorKristiansen,TimothyCastagne,KiernanDewsbury-Hall,JamesMaddison,Tetê,HarveyBarnes,YouriTielemans,KelechiIheanacho
206,2023-02-04,Brentford,Southampton,DavidRaya,EthanPinnock,RicoHenry,AaronHickey,BenMee,JoshDasilva,MathiasJensen,ChristianNørgaard,YoaneWissa,BryanMbeumo,IvanToney,GavinBazunu,JamesBree,RomainPerraud,JanBednarek,MohammedSalisu,SamuelEdozie,RoméoLavia,IbrahimaDiallo,MohamedElyounoussi,JamesWard-Prowse,ChéAdams
207,2023-02-04,Brighton & Hove Albion,Bournemouth,RobertSánchez,PervisEstupiñán,LewisDunk,JoëlVeltman,PascalGroß,KaoruMitoma,TariqLamptey,BillyGilmour,SollyMarch,DenizUndav,DannyWelbeck,Neto,ChrisMepham,AdamSmith,JordanZemura,MarcosSenesi,JaidonAnthony,PhilipBilling,DangoOuattara,JeffersonLerma,AntoineSemenyo,HamedTraorè
208,2023-02-03,Chelsea,Fulham,KepaArrizabalaga,BenoîtBadiashile,MarcCucurella,ReeceJames,ThiagoSilva,ConorGallagher,MasonMount,EnzoFernández,HakimZiyech,MykhailoMudryk,KaiHavertz,BerndLeno,KennyTete,AntoneeRobinson,TimReam,IssaDiop,HarrisonReed,AndreasPereira,BobbyDeCordova-Reid,Willian,JoãoPalhinha,AleksandarMitrovic
209,2023-02-04,Everton,Arsenal,JordanPickford,JamesTarkowski,VitaliiMykolenko,SéamusColeman,ConorCoady,AbdoulayeDoucouré,DwightMcNeil,AmadouOnana,AlexIwobi,IdrissaGueye,DominicCalvert-Lewin,AaronRamsdale,WilliamSaliba,GabrielMagalhães,BenWhite,OleksandrZinchenko,MartinØdegaard,ThomasPartey,GranitXhaka,BukayoSaka,EddieNketiah,GabrielMartinelli
210,2023-02-04,Manchester United,Crystal Palace,DaviddeGea,LukeShaw,RaphaëlVarane,LisandroMartínez,AaronWan-Bissaka,MarcusRashford,Casemiro,BrunoFernandes,Antony,Fred,WoutWeghorst,VicenteGuaita,TyrickMitchell,NathanielClyne,MarcGuéhi,ChrisRichards,JeffreySchlupp,MichaelOlise,JordanAyew,WillHughes,CheickDoucouré,OdsonneÉdouard
211,2023-02-04,Newcastle United,West Ham United,NickPope,KieranTrippier,FabianSchär,SvenBotman,DanBurn,SeanLongstaff,JoeWillock,Joelinton,MiguelAlmirón,CallumWilson,AllanSaint-Maximin,LukaszFabianski,ThiloKehrer,AngeloOgbonna,NayefAguerd,LucasPaquetá,DeclanRice,VladimírCoufal,Emerson,JarrodBowen,SaïdBenrahma,MichailAntonio
212,2023-02-05,Nottingham Forest,Leeds United,KeylorNavas,WillyBoly,NecoWilliams,RenanLodi,ScottMcKenna,MorganGibbs-White,RemoFreuler,OrelMangala,Danilo,BrennanJohnson,ChrisWood,IllanMeslier,PascalStruijk,LukeAyling,MaximilianWöber,LiamCooper,JackHarrison,TylerAdams,LuisSinisterra,MarcRoca,WilfriedGnonto,PatrickBamford
213,2023-02-05,Tottenham Hotspur,Manchester City,HugoLloris,EricDier,CristianRomero,BenDavies,IvanPerisic,EmersonRoyal,Pierre-EmileHøjbjerg,RodrigoBentancur,DejanKulusevski,SonHeung-Min,HarryKane,Ederson,NathanAké,RicoLewis,ManuelAkanji,KyleWalker,JackGrealish,RiyadMahrez,Rodri,BernardoSilva,JuliánÁlvarez,ErlingHaaland
214,2023-02-04,Wolverhampton Wanderers,Liverpool,JoséSá,NélsonSemedo,RayanAït-Nouri,MaximilianKilman,CraigDawson,RúbenNeves,HwangHee-Chan,MarioLemina,MatheusNunes,PabloSarabia,MatheusCunha,Alisson,JoëlMatip,TrentAlexander-Arnold,AndrewRobertson,JoeGomez,StefanBajcetic,NabyKeïta,Thiago,MohamedSalah,CodyGakpo,DarwinNúñez
215,2023-02-11,Arsenal,Brentford,AaronRamsdale,GabrielMagalhães,WilliamSaliba,BenWhite,OleksandrZinchenko,MartinØdegaard,GranitXhaka,ThomasPartey,EddieNketiah,GabrielMartinelli,BukayoSaka,DavidRaya,BenMee,KristofferAjer,EthanPinnock,MathiasJensen,MadsRoerslev,RicoHenry,VitalyJanelt,ChristianNørgaard,IvanToney,BryanMbeumo
216,2023-02-11,Bournemouth,Newcastle United,Neto,JackStephens,MarcosSenesi,JordanZemura,AdamSmith,JeffersonLerma,PhilipBilling,DangoOuattara,JaidonAnthony,DominicSolanke,HamedTraorè,NickPope,KieranTrippier,SvenBotman,DanBurn,FabianSchär,JoeWillock,SeanLongstaff,Joelinton,AlexanderIsak,AllanSaint-Maximin,MiguelAlmirón
217,2023-02-11,Crystal Palace,Brighton & Hove Albion,VicenteGuaita,MarcGuéhi,TyrickMitchell,NathanielClyne,JamesTomkins,JeffreySchlupp,WillHughes,MichaelOlise,CheickDoucouré,Jean-PhilippeMateta,JordanAyew,RobertSánchez,LewisDunk,JoëlVeltman,AdamWebster,PervisEstupiñán,KaoruMitoma,PascalGroß,AlexisMacAllister,MoisésCaicedo,SollyMarch,DenizUndav
218,2023-02-11,Fulham,Nottingham Forest,BerndLeno,AntoneeRobinson,KennyTete,TimReam,IssaDiop,HarrisonReed,AndreasPereira,JoãoPalhinha,Willian,BobbyDeCordova-Reid,AleksandarMitrovic,KeylorNavas,WillyBoly,RenanLodi,SèrgeAurier,ScottMcKenna,OrelMangala,RemoFreuler,GustavoScarpa,MorganGibbs-White,BrennanJohnson,ChrisWood
219,2023-02-12,Leeds United,Manchester United,IllanMeslier,LukeAyling,RobinKoch,MaximilianWöber,JuniorFirpo,WilfriedGnonto,JackHarrison,CrysencioSummerville,TylerAdams,WestonMcKennie,PatrickBamford,DaviddeGea,DiogoDalot,TyrellMalacia,LukeShaw,HarryMaguire,BrunoFernandes,MarcusRashford,MarcelSabitzer,Fred,JadonSancho,WoutWeghorst
220,2023-02-11,Leicester City,Tottenham Hotspur,DannyWard,HarrySouttar,VictorKristiansen,WoutFaes,TimothyCastagne,Tetê,KiernanDewsbury-Hall,NampalysMendy,JamesMaddison,HarveyBarnes,KelechiIheanacho,FraserForster,JaphetTanganga,BenDavies,EricDier,Pierre-EmileHøjbjerg,RodrigoBentancur,PedroPorro,IvanPerisic,DejanKulusevski,HarryKane,SonHeung-Min
221,2023-02-13,Liverpool,Everton,Alisson,TrentAlexander-Arnold,JoeGomez,AndrewRobertson,JoëlMatip,JordanHenderson,StefanBajcetic,Fabinho,CodyGakpo,MohamedSalah,DarwinNúñez,JordanPickford,ConorCoady,SéamusColeman,JamesTarkowski,VitaliiMykolenko,AlexIwobi,AbdoulayeDoucouré,IdrissaGueye,AmadouOnana,DwightMcNeil,EllisSimms
222,2023-02-12,Manchester City,Aston Villa,Ederson,AymericLaporte,KyleWalker,RúbenDias,IlkayGündogan,KevinDeBruyne,Rodri,BernardoSilva,ErlingHaaland,JackGrealish,RiyadMahrez,EmilianoMartínez,AshleyYoung,LucasDigne,CalumChambers,EzriKonsa,EmilianoBuendía,BoubacarKamara,DouglasLuiz,JacobRamsey,OllieWatkins,LeonBailey
223,2023-02-11,Southampton,Wolverhampton Wanderers,GavinBazunu,JamesBree,JanBednarek,AinsleyMaitland-Niles,MohammedSalisu,RomainPerraud,JamesWard-Prowse,RoméoLavia,CarlosAlcaraz,KamaldeenSulemana,PaulOnuachu,JoséSá,NélsonSemedo,MaximilianKilman,CraigDawson,RayanAït-Nouri,JoãoMoutinho,MarioLemina,MatheusNunes,PabloSarabia,RúbenNeves,MatheusCunha
224,2023-02-11,West Ham United,Chelsea,LukaszFabianski,ThiloKehrer,AngeloOgbonna,NayefAguerd,DeclanRice,LucasPaquetá,VladimírCoufal,Emerson,MichailAntonio,JarrodBowen,SaïdBenrahma,KepaArrizabalaga,MarcCucurella,ReeceJames,ThiagoSilva,BenoîtBadiashile,MykhailoMudryk,JoãoFélix,RubenLoftus-Cheek,NoniMadueke,EnzoFernández,KaiHavertz
225,2023-02-18,Aston Villa,Arsenal,EmilianoMartínez,MattyCash,TyroneMings,EzriKonsa,ÁlexMoreno,JohnMcGinn,PhilippeCoutinho,DouglasLuiz,BoubacarKamara,EmilianoBuendía,OllieWatkins,AaronRamsdale,WilliamSaliba,GabrielMagalhães,BenWhite,OleksandrZinchenko,Jorginho,MartinØdegaard,GranitXhaka,LeandroTrossard,EddieNketiah,BukayoSaka
226,2023-02-18,Brentford,Crystal Palace,DavidRaya,BenMee,EthanPinnock,RicoHenry,AaronHickey,ChristianNørgaard,MathiasJensen,JoshDasilva,IvanToney,YoaneWissa,BryanMbeumo,VicenteGuaita,NathanielClyne,TyrickMitchell,JoachimAndersen,MarcGuéhi,CheickDoucouré,JeffreySchlupp,MichaelOlise,JordanAyew,AlbertSambiLokonga,Jean-PhilippeMateta
227,2023-02-18,Brighton & Hove Albion,Fulham,RobertSánchez,LewisDunk,JoëlVeltman,AdamWebster,PervisEstupiñán,KaoruMitoma,PascalGroß,AlexisMacAllister,MoisésCaicedo,SollyMarch,EvanFerguson,BerndLeno,AntoneeRobinson,KennyTete,TimReam,IssaDiop,AndreasPereira,HarrisonReed,JoãoPalhinha,HarryWilson,Willian,BobbyDeCordova-Reid
228,2023-02-18,Chelsea,Southampton,KepaArrizabalaga,KalidouKoulibaly,CésarAzpilicueta,BenChilwell,BenoîtBadiashile,MateoKovacic,MasonMount,NoniMadueke,JoãoFélix,EnzoFernández,DavidDatroFofana,GavinBazunu,ArmelBella-Kotchap,JanBednarek,AinsleyMaitland-Niles,RomainPerraud,JamesWard-Prowse,RoméoLavia,MohamedElyounoussi,StuartArmstrong,KamaldeenSulemana,PaulOnuachu
229,2023-02-18,Everton,Leeds United,JordanPickford,VitaliiMykolenko,JamesTarkowski,ConorCoady,SéamusColeman,AlexIwobi,AbdoulayeDoucouré,AmadouOnana,IdrissaGueye,DwightMcNeil,NealMaupay,IllanMeslier,JuniorFirpo,MaximilianWöber,LukeAyling,RobinKoch,CrysencioSummerville,WilfriedGnonto,WestonMcKennie,TylerAdams,JackHarrison,PatrickBamford
230,2023-02-19,Manchester United,Leicester City,DaviddeGea,VictorLindelöf,DiogoDalot,LisandroMartínez,LukeShaw,AlejandroGarnacho,MarcelSabitzer,WoutWeghorst,Fred,BrunoFernandes,MarcusRashford,DannyWard,WoutFaes,TimothyCastagne,HarrySouttar,VictorKristiansen,JamesMaddison,Tetê,HarveyBarnes,NampalysMendy,KiernanDewsbury-Hall,KelechiIheanacho
231,2023-02-18,Newcastle United,Liverpool,NickPope,FabianSchär,KieranTrippier,SvenBotman,DanBurn,SeanLongstaff,Joelinton,ElliotAnderson,MiguelAlmirón,AlexanderIsak,AllanSaint-Maximin,Alisson,AndrewRobertson,JoeGomez,VirgilvanDijk,TrentAlexander-Arnold,StefanBajcetic,JordanHenderson,Fabinho,CodyGakpo,DarwinNúñez,MohamedSalah
232,2023-02-18,Nottingham Forest,Manchester City,KeylorNavas,RenanLodi,Felipe,JoeWorrall,SèrgeAurier,MorganGibbs-White,Danilo,JackColback,RemoFreuler,JonjoShelvey,BrennanJohnson,Ederson,AymericLaporte,KyleWalker,RúbenDias,IlkayGündogan,KevinDeBruyne,Rodri,BernardoSilva,ErlingHaaland,JackGrealish,PhilFoden
233,2023-02-19,Tottenham Hotspur,West Ham United,FraserForster,ClémentLenglet,EricDier,CristianRomero,BenDavies,EmersonRoyal,Pierre-EmileHøjbjerg,OliverSkipp,Richarlison,DejanKulusevski,HarryKane,LukaszFabianski,ThiloKehrer,NayefAguerd,AngeloOgbonna,Emerson,VladimírCoufal,TomásSoucek,DeclanRice,MichailAntonio,FlynnDownes,JarrodBowen
234,2023-02-18,Wolverhampton Wanderers,Bournemouth,JoséSá,NélsonSemedo,HugoBueno,CraigDawson,MaximilianKilman,MatheusNunes,AdamaTraoré,PabloSarabia,RúbenNeves,JoãoMoutinho,MatheusCunha,Neto,JordanZemura,AdamSmith,MarcosSenesi,JackStephens,HamedTraorè,DangoOuattara,PhilipBilling,JeffersonLerma,MarcusTavernier,DominicSolanke
235,2023-02-25,Bournemouth,Manchester City,Neto,AdamSmith,JackStephens,ChrisMepham,MarcosSenesi,JordanZemura,PhilipBilling,HamedTraorè,JeffersonLerma,DangoOuattara,DominicSolanke,Ederson,NathanAké,ManuelAkanji,RúbenDias,Rodri,RicoLewis,JuliánÁlvarez,IlkayGündogan,PhilFoden,ErlingHaaland,JackGrealish
236,2023-02-25,Crystal Palace,Liverpool,VicenteGuaita,NathanielClyne,MarcGuéhi,TyrickMitchell,JoachimAndersen,JeffreySchlupp,MichaelOlise,CheickDoucouré,JordanAyew,AlbertSambiLokonga,Jean-PhilippeMateta,Alisson,TrentAlexander-Arnold,AndrewRobertson,VirgilvanDijk,JoëlMatip,JordanHenderson,NabyKeïta,JamesMilner,MohamedSalah,CodyGakpo,DiogoJota
237,2023-02-25,Everton,Aston Villa,JordanPickford,JamesTarkowski,VitaliiMykolenko,ConorCoady,SéamusColeman,DwightMcNeil,IdrissaGueye,AmadouOnana,AlexIwobi,AbdoulayeDoucouré,NealMaupay,EmilianoMartínez,EzriKonsa,MattyCash,LucasDigne,TyroneMings,JohnMcGinn,JacobRamsey,BoubacarKamara,DouglasLuiz,OllieWatkins,LeonBailey
238,2023-02-24,Fulham,Wolverhampton Wanderers,BerndLeno,IssaDiop,AntoneeRobinson,TimReam,KennyTete,AndreasPereira,JoãoPalhinha,Willian,BobbyDeCordova-Reid,HarrisonReed,CarlosVinícius,JoséSá,HugoBueno,NélsonSemedo,MaximilianKilman,CraigDawson,RúbenNeves,MatheusNunes,PabloSarabia,MarioLemina,RaúlJiménez,MatheusCunha
239,2023-02-25,Leeds United,Southampton,IllanMeslier,LukeAyling,RobinKoch,JuniorFirpo,MaximilianWöber,WilfriedGnonto,TylerAdams,BrendenAaronson,JackHarrison,WestonMcKennie,PatrickBamford,GavinBazunu,RomainPerraud,JanBednarek,AinsleyMaitland-Niles,ArmelBella-Kotchap,StuartArmstrong,MohamedElyounoussi,JamesWard-Prowse,RoméoLavia,KamaldeenSulemana,PaulOnuachu
240,2023-02-25,Leicester City,Arsenal,DannyWard,TimothyCastagne,HarrySouttar,WoutFaes,VictorKristiansen,DennisPraet,KiernanDewsbury-Hall,WilfredNdidi,KelechiIheanacho,HarveyBarnes,Tetê,AaronRamsdale,OleksandrZinchenko,BenWhite,GabrielMagalhães,WilliamSaliba,Jorginho,GranitXhaka,MartinØdegaard,LeandroTrossard,BukayoSaka,GabrielMartinelli
241,2023-02-26,Tottenham Hotspur,Chelsea,FraserForster,CristianRomero,ClémentLenglet,EricDier,EmersonRoyal,BenDavies,Pierre-EmileHøjbjerg,OliverSkipp,Richarlison,HarryKane,DejanKulusevski,KepaArrizabalaga,BenChilwell,ReeceJames,KalidouKoulibaly,ThiagoSilva,JoãoFélix,EnzoFernández,RubenLoftus-Cheek,RaheemSterling,HakimZiyech,KaiHavertz
242,2023-02-25,West Ham United,Nottingham Forest,LukaszFabianski,NayefAguerd,VladimírCoufal,AngeloOgbonna,BenJohnson,DeclanRice,TomásSoucek,LucasPaquetá,SaïdBenrahma,JarrodBowen,DannyIngs,KeylorNavas,JoeWorrall,RenanLodi,NecoWilliams,Felipe,JonjoShelvey,JackColback,BrennanJohnson,RemoFreuler,MorganGibbs-White,ChrisWood
243,2023-03-04,Arsenal,Bournemouth,AaronRamsdale,GabrielMagalhães,OleksandrZinchenko,TakehiroTomiyasu,WilliamSaliba,ThomasPartey,FábioVieira,MartinØdegaard,LeandroTrossard,BukayoSaka,GabrielMartinelli,Neto,MarcosSenesi,ChrisMepham,JackStephens,AdamSmith,JordanZemura,DangoOuattara,AntoineSemenyo,PhilipBilling,JoeRothwell,DominicSolanke
244,2023-03-04,Aston Villa,Crystal Palace,EmilianoMartínez,EzriKonsa,TyroneMings,ÁlexMoreno,MattyCash,BoubacarKamara,DouglasLuiz,EmilianoBuendía,JohnMcGinn,JacobRamsey,OllieWatkins,VicenteGuaita,JoachimAndersen,MarcGuéhi,TyrickMitchell,NathanielClyne,EberechiEze,CheickDoucouré,JordanAyew,MichaelOlise,AlbertSambiLokonga,WilfriedZaha
245,2023-03-06,Brentford,Fulham,DavidRaya,RicoHenry,EthanPinnock,BenMee,AaronHickey,MathiasJensen,MikkelDamsgaard,ChristianNørgaard,IvanToney,BryanMbeumo,YoaneWissa,BerndLeno,TimReam,IssaDiop,KennyTete,AntoneeRobinson,SasaLukic,AndreasPereira,HarrisonReed,Willian,ManorSolomon,AleksandarMitrovic
246,2023-03-04,Brighton & Hove Albion,West Ham United,JasonSteele,PervisEstupiñán,AdamWebster,TariqLamptey,LewisDunk,KaoruMitoma,MoisésCaicedo,AlexisMacAllister,SollyMarch,PascalGroß,EvanFerguson,AlphonseAréola,Emerson,NayefAguerd,AngeloOgbonna,BenJohnson,SaïdBenrahma,DeclanRice,JarrodBowen,TomásSoucek,LucasPaquetá,DannyIngs
247,2023-03-04,Chelsea,Leeds United,KepaArrizabalaga,BenoîtBadiashile,WesleyFofana,KalidouKoulibaly,BenChilwell,EnzoFernández,RubenLoftus-Cheek,MateoKovacic,RaheemSterling,JoãoFélix,KaiHavertz,IllanMeslier,JuniorFirpo,LukeAyling,RobinKoch,MaximilianWöber,JackHarrison,WestonMcKennie,BrendenAaronson,TylerAdams,CrysencioSummerville,GeorginioRutter
248,2023-03-05,Liverpool,Manchester United,Alisson,AndrewRobertson,TrentAlexander-Arnold,IbrahimaKonaté,VirgilvanDijk,Fabinho,JordanHenderson,HarveyElliott,CodyGakpo,MohamedSalah,DarwinNúñez,DaviddeGea,LukeShaw,RaphaëlVarane,LisandroMartínez,DiogoDalot,Casemiro,Antony,BrunoFernandes,Fred,WoutWeghorst,MarcusRashford
249,2023-03-04,Manchester City,Newcastle United,Ederson,ManuelAkanji,RúbenDias,NathanAké,KyleWalker,KevinDeBruyne,Rodri,PhilFoden,IlkayGündogan,JackGrealish,ErlingHaaland,NickPope,JamaalLascelles,SvenBotman,KieranTrippier,DanBurn,BrunoGuimarães,SeanLongstaff,Joelinton,AnthonyGordon,MiguelAlmirón,CallumWilson
250,2023-03-05,Nottingham Forest,Everton,KeylorNavas,JoeWorrall,RenanLodi,SèrgeAurier,Felipe,JonjoShelvey,JackColback,BrennanJohnson,RemoFreuler,MorganGibbs-White,ChrisWood,JordanPickford,MichaelKeane,BenGodfrey,JamesTarkowski,SéamusColeman,DwightMcNeil,IdrissaGueye,AmadouOnana,AlexIwobi,AbdoulayeDoucouré,DemaraiGray
251,2023-03-04,Southampton,Leicester City,GavinBazunu,ArmelBella-Kotchap,KyleWalker-Peters,AinsleyMaitland-Niles,JanBednarek,CarlosAlcaraz,JamesWard-Prowse,KamaldeenSulemana,TheoWalcott,RoméoLavia,ChéAdams,DannyWard,HarrySouttar,RicardoPereira,TimothyCastagne,WoutFaes,Tetê,HarveyBarnes,NampalysMendy,KiernanDewsbury-Hall,JamesMaddison,KelechiIheanacho
252,2023-03-04,Wolverhampton Wanderers,Tottenham Hotspur,JoséSá,CraigDawson,Jonny,NélsonSemedo,MaximilianKilman,RúbenNeves,MatheusNunes,MarioLemina,PabloSarabia,PedroNeto,DiegoCosta,FraserForster,ClémentLenglet,CristianRomero,BenDavies,IvanPerisic,PedroPorro,Pierre-EmileHøjbjerg,OliverSkipp,HarryKane,DejanKulusevski,SonHeung-Min
253,2023-03-11,Bournemouth,Liverpool,Neto,MarcosSenesi,JackStephens,AdamSmith,LloydKelly,JaidonAnthony,DangoOuattara,JoeRothwell,JeffersonLerma,DominicSolanke,PhilipBilling,Alisson,IbrahimaKonaté,VirgilvanDijk,AndrewRobertson,TrentAlexander-Arnold,Fabinho,StefanBajcetic,HarveyElliott,CodyGakpo,MohamedSalah,DarwinNúñez
254,2023-03-11,Crystal Palace,Manchester City,VicenteGuaita,JoachimAndersen,TyrickMitchell,MarcGuéhi,NathanielClyne,JeffreySchlupp,AlbertSambiLokonga,LukaMilivojevic,WilfriedZaha,JordanAyew,MichaelOlise,Ederson,JohnStones,ManuelAkanji,RúbenDias,NathanAké,JackGrealish,Rodri,PhilFoden,BernardoSilva,IlkayGündogan,ErlingHaaland
255,2023-03-11,Everton,Brentford,JordanPickford,BenGodfrey,MichaelKeane,JamesTarkowski,SéamusColeman,IdrissaGueye,AmadouOnana,DwightMcNeil,AbdoulayeDoucouré,AlexIwobi,DemaraiGray,DavidRaya,AaronHickey,EthanPinnock,BenMee,RicoHenry,MathiasJensen,ChristianNørgaard,VitalyJanelt,MikkelDamsgaard,IvanToney,BryanMbeumo
256,2023-03-12,Fulham,Arsenal,BerndLeno,TimReam,AntoneeRobinson,TosinAdarabioyo,KennyTete,BobbyDeCordova-Reid,SasaLukic,ManorSolomon,AndreasPereira,HarrisonReed,AleksandarMitrovic,AaronRamsdale,GabrielMagalhães,BenWhite,OleksandrZinchenko,WilliamSaliba,GranitXhaka,MartinØdegaard,ThomasPartey,GabrielMartinelli,LeandroTrossard,BukayoSaka
257,2023-03-11,Leeds United,Brighton & Hove Albion,IllanMeslier,LukeAyling,MaximilianWöber,JuniorFirpo,RobinKoch,JackHarrison,MarcRoca,BrendenAaronson,CrysencioSummerville,TylerAdams,PatrickBamford,JasonSteele,PervisEstupiñán,AdamWebster,JoëlVeltman,LewisDunk,SollyMarch,KaoruMitoma,AlexisMacAllister,MoisésCaicedo,PascalGroß,EvanFerguson
258,2023-03-11,Leicester City,Chelsea,DannyWard,HarrySouttar,DanielAmartey,WoutFaes,NampalysMendy,RicardoPereira,TimothyCastagne,KiernanDewsbury-Hall,KelechiIheanacho,PatsonDaka,JamesMaddison,KepaArrizabalaga,WesleyFofana,MarcCucurella,KalidouKoulibaly,EnzoFernández,RubenLoftus-Cheek,MateoKovacic,BenChilwell,MykhailoMudryk,KaiHavertz,JoãoFélix
259,2023-03-12,Manchester United,Southampton,DaviddeGea,RaphaëlVarane,LisandroMartínez,AaronWan-Bissaka,LukeShaw,BrunoFernandes,Casemiro,Antony,MarcusRashford,JadonSancho,WoutWeghorst,GavinBazunu,ArmelBella-Kotchap,KyleWalker-Peters,RomainPerraud,JanBednarek,TheoWalcott,KamaldeenSulemana,JamesWard-Prowse,CarlosAlcaraz,RoméoLavia,ChéAdams
260,2023-03-12,Newcastle United,Wolverhampton Wanderers,NickPope,SvenBotman,KieranTrippier,DanBurn,FabianSchär,JoeWillock,BrunoGuimarães,SeanLongstaff,JacobMurphy,AllanSaint-Maximin,AlexanderIsak,JoséSá,NélsonSemedo,MaximilianKilman,Jonny,CraigDawson,JoãoMoutinho,MarioLemina,RúbenNeves,AdamaTraoré,DanielPodence,RaúlJiménez
261,2023-03-11,Tottenham Hotspur,Nottingham Forest,FraserForster,EricDier,ClémentLenglet,CristianRomero,BenDavies,Pierre-EmileHøjbjerg,OliverSkipp,PedroPorro,HarryKane,Richarlison,SonHeung-Min,KeylorNavas,RenanLodi,Felipe,SèrgeAurier,JoeWorrall,JonjoShelvey,RemoFreuler,MorganGibbs-White,JesseLingard,OrelMangala,BrennanJohnson
262,2023-03-12,West Ham United,Aston Villa,AlphonseAréola,NayefAguerd,Emerson,ThiloKehrer,KurtZouma,LucasPaquetá,JarrodBowen,TomásSoucek,DeclanRice,SaïdBenrahma,DannyIngs,EmilianoMartínez,EzriKonsa,ÁlexMoreno,TyroneMings,MattyCash,DouglasLuiz,LeonBailey,JacobRamsey,JohnMcGinn,EmilianoBuendía,OllieWatkins
263,2023-03-19,Arsenal,Crystal Palace,AaronRamsdale,OleksandrZinchenko,RobHolding,GabrielMagalhães,BenWhite,MartinØdegaard,ThomasPartey,GranitXhaka,BukayoSaka,LeandroTrossard,GabrielMartinelli,JoeWhitworth,JamesTomkins,TyrickMitchell,MarcGuéhi,JoelWard,LukaMilivojevic,WilfriedZaha,CheickDoucouré,JeffreySchlupp,MichaelOlise,OdsonneÉdouard
264,2023-03-18,Aston Villa,Bournemouth,EmilianoMartínez,MattyCash,EzriKonsa,ÁlexMoreno,TyroneMings,DouglasLuiz,JacobRamsey,EmilianoBuendía,LeonBailey,JohnMcGinn,OllieWatkins,Neto,MarcosSenesi,LloydKelly,AdamSmith,JackStephens,JaidonAnthony,DangoOuattara,JeffersonLerma,JoeRothwell,DominicSolanke,PhilipBilling
